"Time","DataCount (samples)","Interval (s)","ActivityCode (0=sedentary, 1=standing, 2=stepping)","CumulativeStepCount","Activity Score (MET.h)","Sum(Abs(DiffX)","Sum(Abs(DiffY)","Sum(Abs(DiffZ)"
43516.7447002315,57461,1.0,2,171,0.0011111111111111111,1303,756,1365
43516.7447118056,57471,1.0,2,172,0.0011111111111111111,2040,1135,2049
43516.7447233796,57481,1.1,2,173,0.0011500000000000002,1894,1052,1438
43516.7447361111,57492,1.0,2,174,0.0011111111111111111,1374,978,1487
43516.7447476852,57502,1.0,2,175,0.0011111111111111111,1786,1101,1558
43516.7447592593,57512,1.1,2,176,0.0011500000000000002,1636,999,1483
43516.7447719907,57523,1.1,2,177,0.0011500000000000002,1301,809,1165
43516.7447847222,57534,1.0,2,178,0.0011111111111111111,1741,925,1507
43516.7447962963,57544,1.0,2,179,0.0011111111111111111,1372,1217,1615
43516.7448078704,57554,1.0,2,180,0.0011111111111111111,1712,864,1283
43516.7448194444,57564,1.0,2,181,0.0011111111111111111,1541,931,1891
43516.7448310185,57574,1.1,2,182,0.0011500000000000002,1544,1103,1818
43516.7448437500,57585,1.0,2,183,0.0011111111111111111,1233,762,1383
43516.7448553241,57595,1.1,2,184,0.0011500000000000002,1927,771,2117
43516.7448680556,57606,1.0,2,185,0.0011111111111111111,1387,810,1252
43516.7448796296,57616,1.0,2,186,0.0011111111111111111,2423,1188,1863
43516.7448912037,57626,1.1,2,187,0.0011500000000000002,1712,961,911
43516.7449039352,57637,1.0,2,188,0.0011111111111111111,1432,908,1576
43516.7449155093,57647,1.1,2,189,0.0011500000000000002,2307,1219,1691
43516.7449282407,57658,1.0,2,190,0.0011111111111111111,1281,818,1353
43516.7449398148,57668,1.1,2,191,0.0011500000000000002,1835,1312,1643
43516.7449525463,57679,1.0,2,192,0.0011111111111111111,1623,802,2060
43516.7449641204,57689,1.0,2,193,0.0011111111111111111,1096,1047,776
43516.7449756944,57699,1.1,2,194,0.0011500000000000002,2247,1115,1804
43516.7449884259,57710,1.0,2,195,0.0011111111111111111,1337,1001,1159
43516.7450000000,57720,1.1,2,196,0.0011500000000000002,1802,985,1572
